fecha,ticker,precio_cierre,volumen
2023-02-13,NEX,59.81,996515
2023-02-14,NEX,59.88,292642
2023-02-15,NEX,61.34,830480
2023-02-16,NEX,63.88,725580
2023-02-17,NEX,64.53,442117
2023-02-20,NEX,61.28,282824
2023-02-21,NEX,59.84,539555
2023-02-22,NEX,59.76,1175951
2023-02-23,NEX,61.65,656573
2023-02-24,NEX,63.85,320509
2023-02-27,NEX,65.82,591280
2023-02-28,NEX,64.98,400562
2023-03-01,NEX,64.62,564164
2023-03-02,NEX,66.19,296564
2023-03-03,NEX,62.63,552740
2023-03-06,NEX,61.69,365506
2023-03-07,NEX,64.04,199097
2023-03-08,NEX,64.67,447131
2023-03-09,NEX,64.54,324603
2023-03-10,NEX,64.94,280889
2023-03-13,NEX,68.25,246222
2023-03-14,NEX,68.93,351654
2023-03-15,NEX,70.56,378403
2023-03-16,NEX,72.46,471231
2023-03-17,NEX,77.4,338734
2023-03-20,NEX,77.41,310779
2023-03-21,NEX,78.29,361095
2023-03-22,NEX,79.71,449273
2023-03-23,NEX,77.94,420504
2023-03-24,NEX,81.4,455964
2023-03-27,NEX,80.91,289819
2023-03-28,NEX,79.22,257333
2023-03-29,NEX,79.75,546494
2023-03-30,NEX,77.32,504900
2023-03-31,NEX,76.69,199847
2023-04-03,NEX,77.46,463494
2023-04-04,NEX,74.43,400363
2023-04-05,NEX,74.83,262173
2023-04-06,NEX,72.76,869623
2023-04-07,NEX,73.04,222919
2023-04-10,NEX,73.41,624249
2023-04-11,NEX,73.38,296724
2023-04-12,NEX,73.33,270933
2023-04-13,NEX,75.53,446791
2023-04-14,NEX,72.07,285057
2023-04-17,NEX,71.86,708285
2023-04-18,NEX,72.87,679245
2023-04-19,NEX,76.1,375239
2023-04-20,NEX,75.09,480211
2023-04-21,NEX,75.13,574682
2023-04-24,NEX,77.8,274148
2023-04-25,NEX,77.47,763155
2023-04-26,NEX,79.54,335690
2023-04-27,NEX,81.23,414992
2023-04-28,NEX,83.96,399470
2023-05-01,NEX,82.8,339162
2023-05-02,NEX,81.77,344548
2023-05-03,NEX,78.45,505154
2023-05-04,NEX,77.43,534076
2023-05-05,NEX,78.0,274339
2023-05-08,NEX,80.29,413457
2023-05-09,NEX,80.82,289907
2023-05-10,NEX,81.84,289306
2023-05-11,NEX,79.94,848314
2023-05-12,NEX,76.17,391549
2023-05-15,NEX,78.57,265919
2023-05-16,NEX,79.9,509326
2023-05-17,NEX,81.66,362328
2023-05-18,NEX,78.69,445572
2023-05-19,NEX,77.4,288437
2023-05-22,NEX,75.72,431291
2023-05-23,NEX,75.08,608589
2023-05-24,NEX,76.3,616338
2023-05-25,NEX,77.99,715485
2023-05-26,NEX,79.16,377923
2023-05-29,NEX,77.93,337035
2023-05-30,NEX,77.83,433750
2023-05-31,NEX,78.67,417111
2023-06-01,NEX,76.33,385925
2023-06-02,NEX,75.57,287907
2023-06-05,NEX,75.4,953695
2023-06-06,NEX,75.91,482030
2023-06-07,NEX,76.64,219548
2023-06-08,NEX,73.76,435655
2023-06-09,NEX,71.53,626307
2023-06-12,NEX,69.47,1202327
2023-06-13,NEX,70.72,467250
2023-06-14,NEX,69.18,606125
2023-06-15,NEX,68.15,519103
2023-06-16,NEX,65.41,347006
2023-06-19,NEX,66.52,509030
2023-06-20,NEX,66.45,404739
2023-06-21,NEX,69.54,323894
2023-06-22,NEX,64.92,475964
2023-06-23,NEX,62.87,482443
2023-06-26,NEX,63.48,591754
2023-06-27,NEX,66.28,635061
2023-06-28,NEX,64.3,214404
2023-06-29,NEX,61.24,305677
2023-06-30,NEX,61.11,776847
2023-07-03,NEX,60.07,341495
2023-07-04,NEX,60.46,285853
2023-07-05,NEX,63.01,212911
2023-07-06,NEX,62.22,707662
2023-07-07,NEX,61.85,399589
2023-07-10,NEX,61.41,273430
2023-07-11,NEX,62.24,315770
2023-07-12,NEX,62.08,304246
2023-07-13,NEX,60.69,954489
2023-07-14,NEX,62.28,576740
2023-07-17,NEX,60.3,529730
2023-07-18,NEX,59.64,538314
2023-07-19,NEX,59.25,759056
2023-07-20,NEX,57.3,1076927
2023-07-21,NEX,58.84,472407
2023-07-24,NEX,57.92,388831
2023-07-25,NEX,56.53,929121
2023-07-26,NEX,58.63,347417
2023-07-27,NEX,58.96,674882
2023-07-28,NEX,57.98,285491
2023-07-31,NEX,57.8,498774
2023-08-01,NEX,58.0,436561
2023-08-02,NEX,58.14,399447
2023-08-03,NEX,58.67,484455
2023-08-04,NEX,58.81,369234
2023-08-07,NEX,61.25,207974
2023-08-08,NEX,61.85,617393
2023-08-09,NEX,62.47,388219
2023-08-10,NEX,60.87,422109
2023-08-11,NEX,60.86,845993
2023-08-14,NEX,58.77,402114
2023-08-15,NEX,59.81,511581
2023-08-16,NEX,60.14,317073
2023-08-17,NEX,60.41,1081156
2023-08-18,NEX,61.77,340331
2023-08-21,NEX,63.64,284637
2023-08-22,NEX,61.14,152425
2023-08-23,NEX,60.44,568740
2023-08-24,NEX,60.6,532911
2023-08-25,NEX,59.0,401504
2023-08-28,NEX,59.69,400823
2023-08-29,NEX,60.62,373541
2023-08-30,NEX,60.09,863250
2023-08-31,NEX,61.08,332869
2023-09-01,NEX,61.08,401793
2023-09-04,NEX,59.59,201131
2023-09-05,NEX,59.38,544634
2023-09-06,NEX,57.2,433216
2023-09-07,NEX,57.2,550733
2023-09-08,NEX,58.12,526118
2023-09-11,NEX,59.05,491783
2023-09-12,NEX,58.72,331700
2023-09-13,NEX,58.35,337620
2023-09-14,NEX,59.6,553995
2023-09-15,NEX,58.68,354369
2023-09-18,NEX,57.38,558552
2023-09-19,NEX,59.68,468414
2023-09-20,NEX,58.78,585001
2023-09-21,NEX,57.17,282104
2023-09-22,NEX,57.76,367308
2023-09-25,NEX,56.4,442556
2023-09-26,NEX,57.88,322509
2023-09-27,NEX,57.25,374486
2023-09-28,NEX,56.71,360692
2023-09-29,NEX,57.36,499207
2023-10-02,NEX,59.68,487880
2023-10-03,NEX,60.19,450959
2023-10-04,NEX,60.63,286881
2023-10-05,NEX,60.62,338364
2023-10-06,NEX,63.51,325066
2023-10-09,NEX,64.32,797545
2023-10-10,NEX,62.82,248936
2023-10-11,NEX,61.07,282556
2023-10-12,NEX,61.88,433619
2023-10-13,NEX,62.45,290921
2023-10-16,NEX,62.08,338800
2023-10-17,NEX,59.98,326182
2023-10-18,NEX,60.44,205175
2023-10-19,NEX,59.58,442194
2023-10-20,NEX,58.42,235465
2023-10-23,NEX,59.9,1009865
2023-10-24,NEX,59.42,355315
2023-10-25,NEX,58.43,377730
2023-10-26,NEX,58.32,306699
2023-10-27,NEX,58.0,445456
2023-10-30,NEX,58.91,493857
2023-10-31,NEX,58.74,214821
2023-11-01,NEX,58.29,495978
2023-11-02,NEX,60.2,495470
2023-11-03,NEX,60.88,239118
2023-11-06,NEX,62.13,515850
2023-11-07,NEX,63.39,263494
2023-11-08,NEX,62.88,356927
2023-11-09,NEX,62.8,350298
2023-11-10,NEX,62.88,259278
2023-11-13,NEX,65.59,278196
2023-11-14,NEX,62.93,1050765
2023-11-15,NEX,62.73,214674
2023-11-16,NEX,62.99,623366
2023-11-17,NEX,61.08,410945
2023-11-20,NEX,58.59,825760
2023-11-21,NEX,57.77,696898
2023-11-22,NEX,58.24,264029
2023-11-23,NEX,59.31,331524
2023-11-24,NEX,61.09,627187
2023-11-27,NEX,61.63,435700
2023-11-28,NEX,60.93,295130
2023-11-29,NEX,60.94,319242
2023-11-30,NEX,60.22,1049493
2023-12-01,NEX,60.76,430307
2023-12-04,NEX,60.25,436444
2023-12-05,NEX,60.06,577038
2023-12-06,NEX,60.95,262328
2023-12-07,NEX,59.81,815257
2023-12-08,NEX,61.35,184366
2023-12-11,NEX,59.58,759275
2023-12-12,NEX,59.97,542530
2023-12-13,NEX,58.84,608814
2023-12-14,NEX,60.64,350798
2023-12-15,NEX,60.38,334271
2023-12-18,NEX,60.47,843080
2023-12-19,NEX,60.18,1338232
2023-12-20,NEX,60.78,476944
2023-12-21,NEX,60.55,741999
2023-12-22,NEX,58.41,493905
2023-12-25,NEX,58.09,343300
2023-12-26,NEX,59.41,922295
2023-12-27,NEX,59.54,399884
2023-12-28,NEX,56.97,580167
2023-12-29,NEX,57.17,472222
2024-01-01,NEX,57.18,540960
2024-01-02,NEX,58.07,373038
2024-01-03,NEX,59.29,488883
2024-01-04,NEX,58.22,303836
2024-01-05,NEX,57.93,900736
2024-01-08,NEX,56.71,504626
2024-01-09,NEX,56.57,433145
2024-01-10,NEX,55.94,563707
2024-01-11,NEX,55.69,583684
2024-01-12,NEX,55.19,343907
2024-01-15,NEX,55.95,274278
2024-01-16,NEX,58.43,365623
2024-01-17,NEX,58.0,624521
2024-01-18,NEX,58.9,398498
2024-01-19,NEX,58.14,278554
2024-01-22,NEX,53.59,471754
2024-01-23,NEX,53.83,865899
2024-01-24,NEX,54.08,430227
2024-01-25,NEX,56.5,226983
2024-01-26,NEX,57.29,312462
2024-01-29,NEX,56.82,356189
2024-01-30,NEX,54.52,441559
2024-01-31,NEX,54.88,543805
2024-02-01,NEX,56.11,602067
2024-02-02,NEX,59.71,420618
2024-02-05,NEX,59.89,304712
2024-02-06,NEX,61.02,224479
2024-02-07,NEX,61.12,481275
2024-02-08,NEX,62.11,222221
2024-02-09,NEX,62.6,874829
2024-02-12,NEX,60.68,687152
2024-02-13,NEX,60.76,782607
2024-02-14,NEX,60.41,400862
2024-02-15,NEX,60.69,450986
2024-02-16,NEX,61.98,269985
2024-02-19,NEX,63.21,614965
2024-02-20,NEX,62.63,232417
2024-02-21,NEX,62.93,399584
2024-02-22,NEX,61.9,299880
2024-02-23,NEX,60.15,790479
2024-02-26,NEX,59.29,515043
2024-02-27,NEX,58.99,489154
2024-02-28,NEX,59.59,386467
2024-02-29,NEX,63.84,585589
2024-03-01,NEX,64.5,808380
2024-03-04,NEX,62.84,820084
2024-03-05,NEX,63.16,1238804
2024-03-06,NEX,62.89,292960
2024-03-07,NEX,64.83,345583
2024-03-08,NEX,63.93,599596
2024-03-11,NEX,64.5,443852
2024-03-12,NEX,66.25,499634
2024-03-13,NEX,66.17,242064
2024-03-14,NEX,65.21,610964
2024-03-15,NEX,66.66,363194
2024-03-18,NEX,66.31,522162
2024-03-19,NEX,68.98,409442
2024-03-20,NEX,68.8,284706
2024-03-21,NEX,68.63,871275
2024-03-22,NEX,69.66,562994
2024-03-25,NEX,70.07,439030
2024-03-26,NEX,68.19,296304
2024-03-27,NEX,67.2,595454
2024-03-28,NEX,66.27,533195
2024-03-29,NEX,64.2,306913
2024-04-01,NEX,63.04,531196
2024-04-02,NEX,63.42,422870
2024-04-03,NEX,64.46,523129
2024-04-04,NEX,64.29,545643
2024-04-05,NEX,65.67,338915
2024-04-08,NEX,64.41,530477
2024-04-09,NEX,67.36,790958
2024-04-10,NEX,69.51,582307
2024-04-11,NEX,70.76,444316
2024-04-12,NEX,71.4,452776
2024-04-15,NEX,68.57,819107
2024-04-16,NEX,71.06,802425
2024-04-17,NEX,69.83,288727
2024-04-18,NEX,69.62,541444
2024-04-19,NEX,68.84,398703
2024-04-22,NEX,68.57,268784
2024-04-23,NEX,68.57,616551
2024-04-24,NEX,72.32,552808
2024-04-25,NEX,72.04,349210
2024-04-26,NEX,71.81,399225
2024-04-29,NEX,72.85,707040
2024-04-30,NEX,73.34,376183
2024-05-01,NEX,74.6,348190
2024-05-02,NEX,77.39,281332
2024-05-03,NEX,76.74,555319
2024-05-06,NEX,79.25,247676
2024-05-07,NEX,79.31,247578
2024-05-08,NEX,78.22,402348
2024-05-09,NEX,76.76,344397
2024-05-10,NEX,77.87,256388
2024-05-13,NEX,78.69,284440
2024-05-14,NEX,78.39,226918
2024-05-15,NEX,79.3,470290
2024-05-16,NEX,78.37,261629
2024-05-17,NEX,81.57,268728
2024-05-20,NEX,80.33,415470
2024-05-21,NEX,80.44,402977
2024-05-22,NEX,77.0,459809
2024-05-23,NEX,79.67,958714
2024-05-24,NEX,82.5,340820
2024-05-27,NEX,82.17,134288
2024-05-28,NEX,82.14,625144
2024-05-29,NEX,79.64,263542
2024-05-30,NEX,78.79,586980
2024-05-31,NEX,78.82,304144
2024-06-03,NEX,78.57,446293
2024-06-04,NEX,75.05,380771
2024-06-05,NEX,75.05,363680
2024-06-06,NEX,74.16,215245
2024-06-07,NEX,71.96,350695
2024-06-10,NEX,69.99,276600
2024-06-11,NEX,68.06,502177
2024-06-12,NEX,69.11,997007
2024-06-13,NEX,72.26,426767
2024-06-14,NEX,78.39,869344
2024-06-17,NEX,77.31,214542
2024-06-18,NEX,74.41,474340
2024-06-19,NEX,73.31,374708
2024-06-20,NEX,71.34,327746
2024-06-21,NEX,67.14,193684
2024-06-24,NEX,67.94,524450
2024-06-25,NEX,66.88,615547
2024-06-26,NEX,66.85,455273
2024-06-27,NEX,66.67,233497
2024-06-28,NEX,65.72,299196
2024-07-01,NEX,61.79,364457
2024-07-02,NEX,60.23,693280
2024-07-03,NEX,58.29,263823
2024-07-04,NEX,56.91,573189
2024-07-05,NEX,56.02,731363
2024-07-08,NEX,56.43,423221
2024-07-09,NEX,56.03,485699
2024-07-10,NEX,55.05,403397
2024-07-11,NEX,54.93,257712
2024-07-12,NEX,54.79,448974
2024-07-15,NEX,56.33,306351
2024-07-16,NEX,60.2,636761
2024-07-17,NEX,57.67,632697
2024-07-18,NEX,58.46,445366
2024-07-19,NEX,56.07,364941
2024-07-22,NEX,56.76,551036
2024-07-23,NEX,54.26,330598
2024-07-24,NEX,53.69,153340
2024-07-25,NEX,52.34,294845
2024-07-26,NEX,52.28,367098
2024-07-29,NEX,51.23,276727
2024-07-30,NEX,51.04,733012
2024-07-31,NEX,50.62,237182
2024-08-01,NEX,51.54,503826
2024-08-02,NEX,51.2,442788
2024-08-05,NEX,53.5,277287
2024-08-06,NEX,52.85,435016
2024-08-07,NEX,53.33,280099
2024-08-08,NEX,51.59,449265
2024-08-09,NEX,51.39,443454
2024-08-12,NEX,50.54,208926
2024-08-13,NEX,51.46,204804
2024-08-14,NEX,51.9,784823
2024-08-15,NEX,51.93,509648
2024-08-16,NEX,50.96,340531
2024-08-19,NEX,51.83,380361
2024-08-20,NEX,52.3,362412
2024-08-21,NEX,54.1,638412
2024-08-22,NEX,49.75,366288
2024-08-23,NEX,50.49,243269
2024-08-26,NEX,51.02,358120
2024-08-27,NEX,50.85,314173
2024-08-28,NEX,52.03,402434
2024-08-29,NEX,52.85,752636
2024-08-30,NEX,52.05,247556
2024-09-02,NEX,50.45,277952
2024-09-03,NEX,51.0,561076
2024-09-04,NEX,51.91,304768
2024-09-05,NEX,50.21,671809
2024-09-06,NEX,50.01,644502
2024-09-09,NEX,48.85,575443
2024-09-10,NEX,49.92,706055
2024-09-11,NEX,50.78,627190
2024-09-12,NEX,50.41,339351
2024-09-13,NEX,49.88,1138999
2024-09-16,NEX,50.46,256181
2024-09-17,NEX,50.48,435024
2024-09-18,NEX,49.95,390453
2024-09-19,NEX,47.62,826701
2024-09-20,NEX,46.53,564897
2024-09-23,NEX,47.86,584975
2024-09-24,NEX,49.79,563882
2024-09-25,NEX,49.35,324212
2024-09-26,NEX,49.61,323252
2024-09-27,NEX,49.31,944109
2024-09-30,NEX,48.65,798277
2024-10-01,NEX,47.93,417298
2024-10-02,NEX,46.04,328158
2024-10-03,NEX,46.02,489112
2024-10-04,NEX,46.36,747188
2024-10-07,NEX,45.96,524546
2024-10-08,NEX,47.19,363154
2024-10-09,NEX,46.09,444045
2024-10-10,NEX,45.19,457461
2024-10-11,NEX,43.81,844684
2024-10-14,NEX,45.46,300630
2024-10-15,NEX,44.58,466600
2024-10-16,NEX,44.47,604436
2024-10-17,NEX,43.51,292610
2024-10-18,NEX,44.37,357744
2024-10-21,NEX,45.14,625944
2024-10-22,NEX,45.18,506482
2024-10-23,NEX,45.19,575928
2024-10-24,NEX,45.51,734826
2024-10-25,NEX,45.81,424250
2024-10-28,NEX,46.7,918764
2024-10-29,NEX,45.52,827699
2024-10-30,NEX,46.5,425345
2024-10-31,NEX,45.5,575748
2024-11-01,NEX,45.51,495980
2021-01-04,DTA,293.29,438877
2021-01-05,DTA,300.56,481447
2021-01-06,DTA,296.47,530392
2021-01-07,DTA,300.65,435179
2021-01-08,DTA,300.65,595764
2021-01-11,DTA,295.56,756243
2021-01-12,DTA,300.64,400363
2021-01-13,DTA,303.88,358912
2021-01-14,DTA,300.89,258444
2021-01-15,DTA,295.61,588272
2021-01-18,DTA,296.35,418590
2021-01-19,DTA,297.67,281168
2021-01-20,DTA,301.12,359298
2021-01-21,DTA,291.44,531733
2021-01-22,DTA,297.58,609750
2021-01-25,DTA,296.9,554951
2021-01-26,DTA,299.79,436318
2021-01-27,DTA,299.48,594911
2021-01-28,DTA,303.36,464523
2021-01-29,DTA,297.63,483820
2021-02-01,DTA,292.1,324617
2021-02-02,DTA,294.82,686117
2021-02-03,DTA,300.84,584880
2021-02-04,DTA,302.97,384055
2021-02-05,DTA,298.82,693402
2021-02-08,DTA,304.77,269103
2021-02-09,DTA,305.35,325077
2021-02-10,DTA,304.07,274003
2021-02-11,DTA,306.39,379391
2021-02-12,DTA,306.57,333132
2021-02-15,DTA,302.44,650918
2021-02-16,DTA,304.47,469263
2021-02-17,DTA,300.56,399224
2021-02-18,DTA,304.37,528653
2021-02-19,DTA,304.39,610377
2021-02-22,DTA,304.52,749792
2021-02-23,DTA,308.66,431522
2021-02-24,DTA,303.89,444656
2021-02-25,DTA,303.14,296496
2021-02-26,DTA,307.38,481453
2021-03-01,DTA,306.27,494908
2021-03-02,DTA,289.78,356738
2021-03-03,DTA,290.74,454598
2021-03-04,DTA,294.06,406391
2021-03-05,DTA,296.51,515951
2021-03-08,DTA,298.98,408857
2021-03-09,DTA,297.39,484052
2021-03-10,DTA,294.09,359315
2021-03-11,DTA,296.77,605973
2021-03-12,DTA,297.11,540685
2021-03-15,DTA,295.83,685033
2021-03-16,DTA,294.15,465279
2021-03-17,DTA,294.9,433776
2021-03-18,DTA,296.27,252685
2021-03-19,DTA,293.81,626731
2021-03-22,DTA,294.09,457834
2021-03-23,DTA,287.73,403074
2021-03-24,DTA,290.52,614564
2021-03-25,DTA,291.97,601085
2021-03-26,DTA,292.98,380345
2021-03-29,DTA,291.89,507028
2021-03-30,DTA,298.79,451629
2021-03-31,DTA,296.75,698960
2021-04-01,DTA,290.38,296127
2021-04-02,DTA,288.68,752335
2021-04-05,DTA,283.61,674638
2021-04-06,DTA,271.43,379168
2021-04-07,DTA,279.17,359954
2021-04-08,DTA,276.79,519113
2021-04-09,DTA,281.66,260228
2021-04-12,DTA,283.4,486439
2021-04-13,DTA,288.64,475208
2021-04-14,DTA,285.01,544690
2021-04-15,DTA,294.33,340677
2021-04-16,DTA,289.94,1168048
2021-04-19,DTA,290.95,477210
2021-04-20,DTA,289.27,710857
2021-04-21,DTA,294.5,525524
2021-04-22,DTA,297.08,624691
2021-04-23,DTA,288.66,279271
2021-04-26,DTA,287.75,897782
2021-04-27,DTA,293.84,546947
2021-04-28,DTA,290.73,532516
2021-04-29,DTA,289.46,562156
2021-04-30,DTA,289.54,535009
2021-05-03,DTA,287.92,478108
2021-05-04,DTA,293.51,405381
2021-05-05,DTA,290.91,288485
2021-05-06,DTA,291.38,875360
2021-05-07,DTA,295.1,298220
2021-05-10,DTA,296.66,666475
2021-05-11,DTA,300.72,535944
2021-05-12,DTA,299.26,342110
2021-05-13,DTA,297.36,592296
2021-05-14,DTA,298.3,377994
2021-05-17,DTA,298.04,938148
2021-05-18,DTA,298.61,434773
2021-05-19,DTA,299.06,625643
2021-05-20,DTA,300.79,368241
2021-05-21,DTA,301.82,310972
2021-05-24,DTA,304.66,435179
2021-05-25,DTA,303.35,821199
2021-05-26,DTA,306.85,242111
2021-05-27,DTA,305.48,351892
2021-05-28,DTA,316.22,435728
2021-05-31,DTA,322.3,312910
2021-06-01,DTA,331.37,285177
2021-06-02,DTA,331.54,638889
2021-06-03,DTA,327.45,340468
2021-06-04,DTA,314.81,329682
2021-06-07,DTA,310.19,353182
2021-06-08,DTA,310.9,412239
2021-06-09,DTA,317.94,534622
2021-06-10,DTA,315.44,283572
2021-06-11,DTA,313.69,407881
2021-06-14,DTA,317.22,350335
2021-06-15,DTA,307.97,272435
2021-06-16,DTA,311.81,365977
2021-06-17,DTA,317.6,617662
2021-06-18,DTA,325.99,497850
2021-06-21,DTA,327.28,578834
2021-06-22,DTA,327.71,182948
2021-06-23,DTA,330.28,340139
2021-06-24,DTA,335.03,527568
2021-06-25,DTA,340.53,380368
2021-06-28,DTA,341.23,449157
2021-06-29,DTA,338.91,451040
2021-06-30,DTA,334.96,247317
2021-07-01,DTA,337.29,373619
2021-07-02,DTA,339.7,310008
2021-07-05,DTA,336.59,494798
2021-07-06,DTA,336.51,379466
2021-07-07,DTA,349.02,274893
2021-07-08,DTA,356.83,425025
2021-07-09,DTA,368.16,775612
2021-07-12,DTA,372.99,229142
2021-07-13,DTA,382.09,648451
2021-07-14,DTA,378.63,338037
2021-07-15,DTA,385.52,436652
2021-07-16,DTA,388.57,235059
2021-07-19,DTA,395.34,486166
2021-07-20,DTA,396.3,499541
2021-07-21,DTA,390.15,876708
2021-07-22,DTA,387.4,524484
2021-07-23,DTA,397.06,216466
2021-07-26,DTA,391.99,462322
2021-07-27,DTA,394.35,487854
2021-07-28,DTA,393.34,256791
2021-07-29,DTA,400.3,190449
2021-07-30,DTA,391.94,215557
2021-08-02,DTA,388.77,484399
2021-08-03,DTA,380.44,398102
2021-08-04,DTA,377.48,640909
2021-08-05,DTA,382.42,739467
2021-08-06,DTA,372.88,587741
2021-08-09,DTA,367.9,602627
2021-08-10,DTA,363.8,693376
2021-08-11,DTA,362.41,513612
2021-08-12,DTA,360.05,524800
2021-08-13,DTA,361.02,200918
2021-08-16,DTA,365.42,349371
2021-08-17,DTA,355.88,286640
2021-08-18,DTA,358.32,717765
2021-08-19,DTA,357.33,297688
2021-08-20,DTA,359.17,294582
2021-08-23,DTA,357.41,382865
2021-08-24,DTA,363.74,790316
2021-08-25,DTA,362.57,866953
2021-08-26,DTA,370.64,416731
2021-08-27,DTA,379.59,516093
2021-08-30,DTA,378.53,429818
2021-08-31,DTA,381.44,551457
2021-09-01,DTA,383.02,202782
2021-09-02,DTA,384.77,702082
2021-09-03,DTA,373.38,437568
2021-09-06,DTA,357.52,355120
2021-09-07,DTA,358.54,347762
2021-09-08,DTA,364.42,513063
2021-09-09,DTA,366.98,778658
2021-09-10,DTA,370.49,754058
2021-09-13,DTA,372.42,332842
2021-09-14,DTA,373.13,583312
2021-09-15,DTA,379.13,320188
2021-09-16,DTA,376.96,334998
2021-09-17,DTA,382.33,420265
2021-09-20,DTA,381.3,525244
2021-09-21,DTA,381.4,540586
2021-09-22,DTA,389.48,480162
2021-09-23,DTA,390.8,248178
2021-09-24,DTA,393.95,557894
2021-09-27,DTA,399.87,1030377
2021-09-28,DTA,385.72,562717
2021-09-29,DTA,388.37,706632
2021-09-30,DTA,389.38,575720
2021-10-01,DTA,381.25,623074
2021-10-04,DTA,379.34,253211
2021-10-05,DTA,381.55,319574
2021-10-06,DTA,376.28,713529
2021-10-07,DTA,378.02,625861
2021-10-08,DTA,373.9,392823
2021-10-11,DTA,370.05,480523
2021-10-12,DTA,367.07,650205
2021-10-13,DTA,371.69,503629
2021-10-14,DTA,379.8,660190
2021-10-15,DTA,383.45,388219
2021-10-18,DTA,380.74,688754
2021-10-19,DTA,383.96,505027
2021-10-20,DTA,388.73,303557
2021-10-21,DTA,388.46,966911
2021-10-22,DTA,383.32,1012384
2021-10-25,DTA,393.92,359651
2021-10-26,DTA,392.46,381270
2021-10-27,DTA,392.41,590752
2021-10-28,DTA,389.26,420148
2021-10-29,DTA,399.74,438863
2021-11-01,DTA,408.02,769292
2021-11-02,DTA,410.62,273250
2021-11-03,DTA,417.28,350917
2021-11-04,DTA,416.76,443456
2021-11-05,DTA,423.63,467603
2021-11-08,DTA,423.96,787282
2021-11-09,DTA,425.89,657223
2021-11-10,DTA,422.2,339731
2021-11-11,DTA,410.45,520671
2021-11-12,DTA,406.47,349192
2021-11-15,DTA,406.92,781262
2021-11-16,DTA,402.93,381710
2021-11-17,DTA,418.57,299141
2021-11-18,DTA,424.63,687308
2021-11-19,DTA,427.24,214238
2021-11-22,DTA,428.24,355973
2021-11-23,DTA,430.46,158395
2021-11-24,DTA,438.25,547755
2021-11-25,DTA,438.74,304464
2021-11-26,DTA,435.28,744895
2021-11-29,DTA,432.72,695009
2021-11-30,DTA,425.54,355412
2021-12-01,DTA,420.37,1066137
2021-12-02,DTA,425.96,306785
2021-12-03,DTA,431.19,285949
2021-12-06,DTA,436.95,358689
2021-12-07,DTA,429.93,469276
2021-12-08,DTA,437.01,590620
2021-12-09,DTA,434.81,831642
2021-12-10,DTA,432.71,468762
2021-12-13,DTA,427.0,387551
2021-12-14,DTA,418.59,432764
2021-12-15,DTA,412.73,592912
2021-12-16,DTA,407.6,299791
2021-12-17,DTA,405.05,339049
2021-12-20,DTA,410.87,938552
2021-12-21,DTA,416.5,319820
2021-12-22,DTA,422.08,271815
2021-12-23,DTA,419.31,866049
2021-12-24,DTA,416.36,521848
2021-12-27,DTA,423.18,728720
2021-12-28,DTA,414.02,238169
2021-12-29,DTA,401.69,800042
2021-12-30,DTA,394.46,108064
2021-12-31,DTA,396.47,435875
2022-01-03,DTA,396.46,880985
2022-01-04,DTA,389.3,757661
2022-01-05,DTA,390.5,627051
2022-01-06,DTA,394.54,851999
2022-01-07,DTA,410.35,423325
2022-01-10,DTA,418.95,275506
2022-01-11,DTA,421.06,368261
2022-01-12,DTA,427.19,263318
2022-01-13,DTA,444.23,403831
2022-01-14,DTA,438.89,247941
2022-01-17,DTA,430.14,633272
2022-01-18,DTA,438.02,211150
2022-01-19,DTA,437.19,376514
2022-01-20,DTA,430.69,337143
2022-01-21,DTA,430.38,383401
2022-01-24,DTA,425.23,401521
2022-01-25,DTA,418.64,827049
2022-01-26,DTA,423.23,371892
2022-01-27,DTA,419.87,280206
2022-01-28,DTA,410.88,527709
2022-01-31,DTA,411.48,424150
2022-02-01,DTA,409.44,417298
2022-02-02,DTA,412.32,385708
2022-02-03,DTA,411.26,381868
2022-02-04,DTA,408.13,463922
2022-02-07,DTA,416.26,322821
2022-02-08,DTA,409.62,594564
2022-02-09,DTA,416.85,1142613
2022-02-10,DTA,417.49,342546
2022-02-11,DTA,424.12,421191
2022-02-14,DTA,424.65,541918
2022-02-15,DTA,427.08,617290
2022-02-16,DTA,429.82,550482
2022-02-17,DTA,439.48,301873
2022-02-18,DTA,442.17,225995
2022-02-21,DTA,434.29,244652
2022-02-22,DTA,436.17,597059
2022-02-23,DTA,443.75,374183
2022-02-24,DTA,452.03,333578
2022-02-25,DTA,449.9,378511
2022-02-28,DTA,446.37,554533
2022-03-01,DTA,439.14,841674
2022-03-02,DTA,445.31,333791
2022-03-03,DTA,450.96,289700
2022-03-04,DTA,461.6,507519
2022-03-07,DTA,457.76,501036
2022-03-08,DTA,459.63,358666
2022-03-09,DTA,458.94,584845
2022-03-10,DTA,455.72,507581
2022-03-11,DTA,455.81,296964
2022-03-14,DTA,448.44,403364
2022-03-15,DTA,453.83,684790
2022-03-16,DTA,460.98,648674
2022-03-17,DTA,466.18,479327
2022-03-18,DTA,466.61,1217067
2022-03-21,DTA,473.21,508026
2022-03-22,DTA,470.91,504627
2022-03-23,DTA,461.65,393052
2022-03-24,DTA,459.99,411292
2022-03-25,DTA,456.36,541018
2022-03-28,DTA,473.53,347559
2022-03-29,DTA,479.61,589535
2022-03-30,DTA,480.22,593751
2022-03-31,DTA,489.16,251812
2022-04-01,DTA,494.56,242916
