fecha,categoria,region,unidades_vendidas,precio_promedio,ingresos
2024-01-27,Audio,Bajío,28,182.56,5111.68
2024-01-28,Audio,Bajío,32,178.16,5701.12
2024-01-29,Audio,Bajío,34,171.27,5823.18
2024-01-30,Audio,Bajío,31,182.99,5672.69
2024-01-31,Audio,Bajío,22,172.56,3796.32
2024-02-01,Audio,Bajío,25,175.3,4382.5
2024-02-02,Audio,Bajío,20,187.93,3758.6
2024-02-03,Audio,Bajío,27,185.14,4998.78
2024-02-04,Audio,Bajío,30,184.08,5522.4
2024-02-05,Audio,Bajío,30,189.2,5676.0
2024-02-06,Audio,Bajío,26,170.02,4420.52
2024-02-07,Audio,Bajío,17,188.19,3199.23
2024-02-08,Audio,Bajío,24,188.13,4515.12
2024-02-09,Audio,Bajío,23,190.69,4385.87
2024-02-10,Audio,Bajío,21,183.41,3851.61
2024-02-11,Audio,Bajío,31,180.73,5602.63
2024-02-12,Audio,Bajío,34,185.38,6302.92
2024-02-13,Audio,Bajío,34,190.16,6465.44
2024-02-14,Audio,Bajío,35,180.39,6313.65
2024-02-15,Audio,Bajío,24,188.21,4517.04
2024-02-16,Audio,Bajío,22,150.9,3319.8
2024-02-17,Audio,Bajío,30,164.51,4935.3
2024-02-18,Audio,Bajío,21,189.13,3971.73
2024-02-19,Audio,Bajío,32,183.13,5860.16
2024-02-20,Audio,Bajío,32,183.93,5885.76
2024-02-21,Audio,Bajío,28,175.99,4927.72
2024-02-22,Audio,Bajío,25,164.57,4114.25
2024-02-23,Audio,Bajío,18,190.84,3435.12
2024-02-24,Audio,Bajío,25,186.5,4662.5
2024-02-25,Audio,Bajío,28,191.32,5356.96
2024-02-26,Audio,Bajío,33,161.4,5326.2
2024-02-27,Audio,Bajío,32,189.38,6060.16
2024-02-28,Audio,Bajío,29,188.62,5469.98
2024-02-29,Audio,Bajío,25,185.16,4629.0
2024-03-01,Audio,Bajío,18,180.79,3254.22
2024-03-02,Audio,Bajío,30,174.24,5227.2
2024-03-03,Audio,Bajío,21,185.1,3887.1
2024-03-04,Audio,Bajío,42,176.11,7396.62
2024-03-05,Audio,Bajío,30,186.44,5593.2
2024-03-06,Audio,Bajío,25,175.92,4398.0
2024-03-07,Audio,Bajío,19,177.74,3377.06
2024-03-08,Audio,Bajío,28,172.36,4826.08
2024-03-09,Audio,Bajío,26,179.79,4674.54
2024-03-10,Audio,Bajío,22,180.34,3967.48
2024-03-11,Audio,Bajío,35,191.32,6696.2
2024-03-12,Audio,Bajío,36,181.16,6521.76
2024-03-13,Audio,Bajío,24,154.77,3714.48
2024-03-14,Audio,Bajío,31,202.51,6277.81
2024-03-15,Audio,Bajío,28,174.75,4893.0
2024-03-16,Audio,Bajío,32,165.1,5283.2
2024-03-17,Audio,Bajío,24,189.78,4554.72
2024-03-18,Audio,Bajío,31,187.78,5821.18
2024-03-19,Audio,Bajío,30,177.08,5312.4
2024-03-20,Audio,Bajío,32,169.05,5409.6
2024-03-21,Audio,Bajío,24,182.36,4376.64
2024-03-22,Audio,Bajío,23,176.42,4057.66
2024-03-23,Audio,Bajío,31,180.41,5592.71
2024-03-24,Audio,Bajío,24,180.64,4335.36
2024-03-25,Audio,Bajío,30,162.79,4883.7
2024-03-26,Audio,Bajío,27,174.91,4722.57
2024-03-27,Audio,Bajío,30,175.86,5275.8
2024-03-28,Audio,Bajío,23,179.22,4122.06
2024-03-29,Audio,Bajío,26,180.22,4685.72
2024-03-30,Audio,Bajío,35,165.23,5783.05
2024-03-31,Audio,Bajío,33,174.42,5755.86
2024-04-01,Audio,Bajío,34,177.59,6038.06
2024-04-02,Audio,Bajío,37,177.8,6578.6
2024-04-03,Audio,Bajío,31,189.4,5871.4
2024-04-04,Audio,Bajío,19,186.37,3541.03
2024-04-05,Audio,Bajío,26,204.98,5329.48
2024-04-06,Audio,Bajío,33,170.36,5621.88
2024-04-07,Audio,Bajío,24,188.27,4518.48
2024-04-08,Audio,Bajío,31,183.06,5674.86
2024-04-09,Audio,Bajío,29,177.14,5137.06
2024-04-10,Audio,Bajío,30,183.16,5494.8
2024-04-11,Audio,Bajío,28,190.62,5337.36
2024-04-12,Audio,Bajío,20,177.4,3548.0
2024-04-13,Audio,Bajío,24,189.27,4542.48
2024-04-14,Audio,Bajío,29,182.71,5298.59
2024-04-15,Audio,Bajío,27,180.72,4879.44
2024-04-16,Audio,Bajío,27,201.3,5435.1
2024-04-17,Audio,Bajío,37,171.92,6361.04
2024-04-18,Audio,Bajío,24,186.31,4471.44
2024-04-19,Audio,Bajío,21,190.03,3990.63
2024-04-20,Audio,Bajío,31,184.14,5708.34
2024-04-21,Audio,Bajío,22,177.53,3905.66
2024-04-22,Audio,Bajío,31,182.25,5649.75
2024-04-23,Audio,Bajío,28,167.76,4697.28
2024-04-24,Audio,Bajío,29,172.2,4993.8
2024-04-25,Audio,Bajío,27,187.74,5068.98
2024-04-26,Audio,Bajío,21,174.98,3674.58
2024-04-27,Audio,Bajío,27,170.25,4596.75
2024-04-28,Audio,Bajío,26,183.44,4769.44
2024-04-29,Audio,Bajío,28,175.64,4917.92
2024-04-30,Audio,Bajío,30,184.53,5535.9
2024-05-01,Audio,Bajío,34,197.0,6698.0
2024-05-02,Audio,Bajío,23,178.98,4116.54
2024-05-03,Audio,Bajío,23,176.17,4051.91
2024-05-04,Audio,Bajío,20,170.67,3413.4
2024-05-05,Audio,Bajío,32,172.89,5532.48
2024-05-06,Audio,Bajío,26,176.33,4584.58
2024-05-07,Audio,Bajío,29,166.63,4832.27
2024-05-08,Audio,Bajío,25,188.74,4718.5
2024-05-09,Audio,Bajío,23,177.26,4076.98
2024-05-10,Audio,Bajío,21,184.98,3884.58
2024-05-11,Audio,Bajío,31,183.77,5696.87
2024-05-12,Audio,Bajío,26,184.42,4794.92
2024-05-13,Audio,Bajío,32,177.94,5694.08
2024-05-14,Audio,Bajío,20,187.89,3757.8
2024-05-15,Audio,Bajío,18,188.8,3398.4
2024-05-16,Audio,Bajío,23,182.21,4190.83
2024-05-17,Audio,Bajío,22,169.21,3722.62
2024-05-18,Audio,Bajío,30,191.4,5742.0
2024-05-19,Audio,Bajío,26,174.98,4549.48
2024-05-20,Audio,Bajío,26,188.98,4913.48
2024-05-21,Audio,Bajío,32,184.13,5892.16
2024-05-22,Audio,Bajío,22,171.95,3782.9
2024-05-23,Audio,Bajío,23,183.34,4216.82
2024-05-24,Audio,Bajío,20,175.64,3512.8
2024-05-25,Audio,Bajío,19,175.28,3330.32
2024-05-26,Audio,Bajío,25,192.37,4809.25
2024-05-27,Audio,Bajío,30,169.0,5070.0
2024-05-28,Audio,Bajío,32,180.99,5791.68
2024-05-29,Audio,Bajío,22,188.8,4153.6
2024-05-30,Audio,Bajío,26,180.83,4701.58
2024-05-31,Audio,Bajío,16,172.36,2757.76
2024-06-01,Audio,Bajío,29,185.22,5371.38
2024-06-02,Audio,Bajío,27,175.52,4739.04
2024-06-03,Audio,Bajío,28,176.98,4955.44
2024-06-04,Audio,Bajío,29,161.58,4685.82
2024-06-05,Audio,Bajío,21,188.95,3967.95
2024-06-06,Audio,Bajío,24,185.8,4459.2
2024-06-07,Audio,Bajío,23,186.07,4279.61
2024-06-08,Audio,Bajío,21,171.72,3606.12
2024-06-09,Audio,Bajío,27,170.0,4590.0
2024-06-10,Audio,Bajío,28,184.41,5163.48
2024-06-11,Audio,Bajío,22,181.71,3997.62
2024-06-12,Audio,Bajío,18,197.38,3552.84
2024-06-13,Audio,Bajío,16,185.71,2971.36
2024-06-14,Audio,Bajío,14,172.03,2408.42
2024-06-15,Audio,Bajío,18,171.34,3084.12
2024-06-16,Audio,Bajío,27,182.57,4929.39
2024-06-17,Audio,Bajío,22,186.15,4095.3
2024-06-18,Audio,Bajío,24,190.16,4563.84
2024-06-19,Audio,Bajío,26,183.47,4770.22
2024-06-20,Audio,Bajío,20,174.38,3487.6
2024-06-21,Audio,Bajío,18,176.12,3170.16
2024-06-22,Audio,Bajío,20,169.08,3381.6
2024-06-23,Audio,Bajío,15,190.93,2863.95
2024-06-24,Audio,Bajío,23,180.51,4151.73
2024-06-25,Audio,Bajío,27,152.04,4105.08
2024-06-26,Audio,Bajío,25,185.26,4631.5
2024-06-27,Audio,Bajío,19,179.65,3413.35
2024-06-28,Audio,Bajío,20,175.26,3505.2
2024-06-29,Audio,Bajío,19,182.31,3463.89
2024-06-30,Audio,Bajío,29,182.19,5283.51
2024-07-01,Audio,Bajío,24,186.28,4470.72
2024-07-02,Audio,Bajío,26,183.73,4776.98
2024-07-03,Audio,Bajío,16,182.9,2926.4
2024-07-04,Audio,Bajío,18,176.46,3176.28
2024-07-05,Audio,Bajío,16,188.58,3017.28
2024-07-06,Audio,Bajío,17,161.82,2750.94
2024-07-07,Audio,Bajío,29,182.46,5291.34
2024-07-08,Audio,Bajío,21,169.79,3565.59
2024-07-09,Audio,Bajío,18,177.83,3200.94
2024-07-10,Audio,Bajío,17,185.08,3146.36
2024-07-11,Audio,Bajío,18,176.8,3182.4
2024-07-12,Audio,Bajío,21,178.01,3738.21
2024-07-13,Audio,Bajío,14,187.4,2623.6
2024-07-14,Audio,Bajío,24,168.57,4045.68
2024-07-15,Audio,Bajío,24,186.77,4482.48
2024-07-16,Audio,Bajío,16,178.16,2850.56
2024-07-17,Audio,Bajío,18,192.24,3460.32
2024-07-18,Audio,Bajío,15,172.79,2591.85
2024-07-19,Audio,Bajío,16,184.87,2957.92
2024-07-20,Audio,Bajío,17,184.03,3128.51
2024-07-21,Audio,Bajío,18,163.59,2944.62
2024-07-22,Audio,Bajío,24,182.71,4385.04
2024-07-23,Audio,Bajío,21,185.69,3899.49
2024-07-24,Audio,Bajío,16,175.36,2805.76
2024-07-25,Audio,Bajío,17,192.01,3264.17
2024-07-26,Audio,Bajío,14,168.6,2360.4
2024-07-27,Audio,Bajío,18,169.31,3047.58
2024-07-28,Audio,Bajío,27,174.53,4712.31
2024-07-29,Audio,Bajío,23,172.46,3966.58
2024-07-30,Audio,Bajío,26,182.89,4755.14
2024-07-31,Audio,Bajío,18,186.7,3360.6
2024-08-01,Audio,Bajío,16,169.02,2704.32
2024-08-02,Audio,Bajío,16,175.24,2803.84
2024-08-03,Audio,Bajío,18,176.94,3184.92
2024-08-04,Audio,Bajío,17,183.76,3123.92
2024-08-05,Audio,Bajío,22,169.0,3718.0
2024-08-06,Audio,Bajío,16,168.14,2690.24
2024-08-07,Audio,Bajío,18,179.78,3236.04
2024-08-08,Audio,Bajío,15,182.23,2733.45
2024-08-09,Audio,Bajío,13,187.52,2437.76
2024-08-10,Audio,Bajío,19,202.09,3839.71
2024-08-11,Audio,Bajío,19,174.28,3311.32
2024-08-12,Audio,Bajío,21,172.96,3632.16
2024-08-13,Audio,Bajío,20,184.07,3681.4
2024-08-14,Audio,Bajío,12,181.46,2177.52
2024-08-15,Audio,Bajío,16,189.26,3028.16
2024-08-16,Audio,Bajío,14,176.44,2470.16
2024-08-17,Audio,Bajío,17,172.52,2932.84
2024-08-18,Audio,Bajío,13,187.01,2431.13
2024-08-19,Audio,Bajío,21,180.63,3793.23
2024-08-20,Audio,Bajío,23,189.56,4359.88
2024-08-21,Audio,Bajío,17,180.43,3067.31
2024-08-22,Audio,Bajío,11,181.31,1994.41
2024-08-23,Audio,Bajío,14,165.27,2313.78
2024-08-24,Audio,Bajío,20,173.11,3462.2
2024-08-25,Audio,Bajío,14,187.5,2625.0
2024-08-26,Audio,Bajío,19,199.04,3781.76
2024-08-27,Audio,Bajío,19,193.22,3671.18
2024-08-28,Audio,Bajío,15,195.67,2935.05
2024-08-29,Audio,Bajío,13,178.5,2320.5
2024-08-30,Audio,Bajío,17,184.18,3131.06
2024-08-31,Audio,Bajío,16,183.09,2929.44
2024-09-01,Audio,Bajío,15,175.51,2632.65
2024-09-02,Audio,Bajío,15,180.37,2705.55
2024-09-03,Audio,Bajío,20,182.28,3645.6
2024-09-04,Audio,Bajío,15,172.38,2585.7
2024-09-05,Audio,Bajío,13,183.85,2390.05
2024-09-06,Audio,Bajío,13,184.51,2398.63
2024-09-07,Audio,Bajío,17,172.62,2934.54
2024-09-08,Audio,Bajío,15,172.33,2584.95
2024-09-09,Audio,Bajío,19,179.67,3413.73
2024-09-10,Audio,Bajío,19,181.7,3452.3
2024-09-11,Audio,Bajío,16,174.51,2792.16
2024-09-12,Audio,Bajío,15,192.68,2890.2
2024-09-13,Audio,Bajío,10,204.9,2049.0
2024-09-14,Audio,Bajío,16,211.57,3385.12
2024-09-15,Audio,Bajío,15,176.4,2646.0
2024-09-16,Audio,Bajío,19,175.66,3337.54
2024-09-17,Audio,Bajío,19,172.86,3284.34
2024-09-18,Audio,Bajío,16,188.08,3009.28
2024-09-19,Audio,Bajío,10,172.39,1723.9
2024-09-20,Audio,Bajío,17,185.39,3151.63
2024-09-21,Audio,Bajío,14,185.24,2593.36
2024-09-22,Audio,Bajío,13,190.6,2477.8
2024-09-23,Audio,Bajío,19,188.2,3575.8
2024-09-24,Audio,Bajío,16,183.33,2933.28
2024-09-25,Audio,Bajío,14,177.3,2482.2
2024-09-26,Audio,Bajío,17,187.93,3194.81
2024-09-27,Audio,Bajío,11,193.75,2131.25
2024-09-28,Audio,Bajío,17,182.17,3096.89
2024-09-29,Audio,Bajío,16,182.86,2925.76
2024-09-30,Audio,Bajío,17,167.77,2852.09
2024-10-01,Audio,Bajío,16,173.57,2777.12
2024-10-02,Audio,Bajío,15,173.99,2609.85
2024-10-03,Audio,Bajío,11,175.57,1931.27
2024-10-04,Audio,Bajío,13,195.32,2539.16
2024-10-05,Audio,Bajío,13,176.34,2292.42
2024-10-06,Audio,Bajío,15,182.14,2732.1
2024-10-07,Audio,Bajío,19,179.46,3409.74
2024-10-08,Audio,Bajío,18,185.63,3341.34
2024-10-09,Audio,Bajío,14,175.5,2457.0
2024-10-10,Audio,Bajío,12,166.98,2003.76
2024-10-11,Audio,Bajío,17,189.62,3223.54
2024-10-12,Audio,Bajío,17,183.18,3114.06
2024-10-13,Audio,Bajío,16,188.87,3021.92
2024-10-14,Audio,Bajío,14,190.14,2661.96
2024-10-15,Audio,Bajío,18,172.94,3112.92
2024-10-16,Audio,Bajío,17,182.54,3103.18
2024-10-17,Audio,Bajío,10,173.36,1733.6
2024-10-18,Audio,Bajío,18,159.77,2875.86
2024-10-19,Audio,Bajío,14,175.11,2451.54
2024-10-20,Audio,Bajío,24,173.52,4164.48
2024-10-21,Audio,Bajío,18,186.89,3364.02
2024-10-22,Audio,Bajío,16,178.04,2848.64
2024-10-23,Audio,Bajío,13,185.94,2417.22
2024-10-24,Audio,Bajío,13,185.74,2414.62
2024-10-25,Audio,Bajío,15,169.42,2541.3
2024-10-26,Audio,Bajío,18,170.52,3069.36
2024-10-27,Audio,Bajío,17,183.98,3127.66
2024-10-28,Audio,Bajío,20,168.48,3369.6
2024-10-29,Audio,Bajío,18,173.21,3117.78
2024-10-30,Audio,Bajío,12,189.97,2279.64
2024-10-31,Audio,Bajío,14,178.65,2501.1
2024-11-01,Audio,Bajío,14,162.1,2269.4
2024-11-02,Audio,Bajío,23,167.25,3846.75
2024-11-03,Audio,Bajío,22,190.92,4200.24
2024-11-04,Audio,Bajío,15,185.92,2788.8
2024-11-05,Audio,Bajío,16,175.2,2803.2
2024-11-06,Audio,Bajío,21,182.02,3822.42
2024-11-07,Audio,Bajío,12,188.27,2259.24
2024-11-08,Audio,Bajío,17,171.77,2920.09
2024-11-09,Audio,Bajío,17,184.24,3132.08
2024-11-10,Audio,Bajío,20,172.24,3444.8
2024-11-11,Audio,Bajío,17,183.95,3127.15
2024-11-12,Audio,Bajío,24,189.66,4551.84
2024-11-13,Audio,Bajío,15,190.86,2862.9
2024-11-14,Audio,Bajío,21,178.21,3742.41
2024-11-15,Audio,Bajío,28,186.63,5225.64
2024-11-16,Audio,Bajío,41,184.34,7557.94
2024-11-17,Audio,Bajío,46,175.02,8050.92
2024-11-18,Audio,Bajío,36,168.36,6060.96
2024-11-19,Audio,Bajío,39,191.62,7473.18
2024-11-20,Audio,Bajío,37,179.81,6652.97
2024-11-21,Audio,Bajío,26,177.93,4626.18
2024-11-22,Audio,Bajío,33,184.75,6096.75
2024-11-23,Audio,Bajío,31,199.13,6173.03
2024-11-24,Audio,Bajío,45,161.38,7262.1
2024-11-25,Audio,Bajío,51,197.11,10052.61
2024-11-26,Audio,Bajío,44,178.87,7870.28
2024-11-27,Audio,Bajío,41,180.95,7418.95
2024-11-28,Audio,Bajío,30,171.23,5136.9
2024-11-29,Audio,Bajío,30,165.79,4973.7
2024-11-30,Audio,Bajío,42,184.15,7734.3
2024-12-01,Audio,Bajío,33,176.89,5837.37
2024-12-02,Audio,Bajío,33,174.65,5763.45
2024-12-03,Audio,Bajío,40,172.14,6885.6
2024-12-04,Audio,Bajío,32,163.51,5232.32
2024-12-05,Audio,Bajío,27,178.7,4824.9
2024-12-06,Audio,Bajío,29,181.17,5253.93
2024-12-07,Audio,Bajío,33,186.31,6148.23
2024-12-08,Audio,Bajío,35,182.06,6372.1
2024-12-09,Audio,Bajío,43,180.34,7754.62
2024-12-10,Audio,Bajío,32,170.17,5445.44
2024-12-11,Audio,Bajío,31,188.31,5837.61
2024-12-12,Audio,Bajío,31,176.79,5480.49
2024-12-13,Audio,Bajío,27,181.78,4908.06
2024-12-14,Audio,Bajío,32,173.44,5550.08
2024-12-15,Audio,Bajío,40,187.88,7515.2
2024-12-16,Audio,Bajío,48,190.93,9164.64
2024-12-17,Audio,Bajío,45,174.72,7862.4
2024-12-18,Audio,Bajío,19,194.47,3694.93
2024-12-19,Audio,Bajío,38,188.98,7181.24
2024-12-20,Audio,Bajío,32,198.5,6352.0
2024-12-21,Audio,Bajío,31,192.21,5958.51
2024-12-22,Audio,Bajío,41,180.28,7391.48
2024-12-23,Audio,Bajío,41,169.09,6932.69
2024-12-24,Audio,Bajío,36,184.07,6626.52
2024-12-25,Audio,Bajío,25,165.69,4142.25
2024-12-26,Audio,Bajío,23,189.29,4353.67
2024-12-27,Audio,Bajío,23,182.4,4195.2
2024-12-28,Audio,Bajío,22,175.27,3855.94
2024-12-29,Audio,Bajío,24,178.14,4275.36
2024-12-30,Audio,Bajío,30,192.2,5766.0
2023-01-01,Accesorios,Norte,36,46.89,1688.04
2023-01-02,Accesorios,Norte,41,44.8,1836.8
2023-01-03,Accesorios,Norte,38,47.99,1823.62
2023-01-04,Accesorios,Norte,24,45.35,1088.4
2023-01-05,Accesorios,Norte,27,47.15,1273.05
2023-01-06,Accesorios,Norte,24,47.06,1129.44
2023-01-07,Accesorios,Norte,28,44.15,1236.2
2023-01-08,Accesorios,Norte,25,45.43,1135.75
2023-01-09,Accesorios,Norte,37,47.61,1761.57
2023-01-10,Accesorios,Norte,28,46.11,1291.08
2023-01-11,Accesorios,Norte,21,47.27,992.67
2023-01-12,Accesorios,Norte,21,50.44,1059.24
2023-01-13,Accesorios,Norte,30,43.89,1316.7
2023-01-14,Accesorios,Norte,28,44.27,1239.56
2023-01-15,Accesorios,Norte,26,41.5,1079.0
2023-01-16,Accesorios,Norte,42,42.62,1790.04
2023-01-17,Accesorios,Norte,34,43.39,1475.26
2023-01-18,Accesorios,Norte,35,45.77,1601.95
2023-01-19,Accesorios,Norte,22,44.46,978.12
2023-01-20,Accesorios,Norte,32,43.71,1398.72
2023-01-21,Accesorios,Norte,36,44.56,1604.16
2023-01-22,Accesorios,Norte,43,43.69,1878.67
2023-01-23,Accesorios,Norte,40,44.33,1773.2
2023-01-24,Accesorios,Norte,37,41.67,1541.79
2023-01-25,Accesorios,Norte,26,48.08,1250.08
2023-01-26,Accesorios,Norte,28,44.44,1244.32
2023-01-27,Accesorios,Norte,29,43.65,1265.85
2023-01-28,Accesorios,Norte,40,44.43,1777.2
2023-01-29,Accesorios,Norte,44,43.01,1892.44
2023-01-30,Accesorios,Norte,38,47.5,1805.0
2023-01-31,Accesorios,Norte,28,41.78,1169.84
2023-02-01,Accesorios,Norte,29,45.21,1311.09
2023-02-02,Accesorios,Norte,21,48.62,1021.02
2023-02-03,Accesorios,Norte,27,43.24,1167.48
2023-02-04,Accesorios,Norte,31,40.21,1246.51
2023-02-05,Accesorios,Norte,39,44.69,1742.91
2023-02-06,Accesorios,Norte,36,44.55,1603.8
2023-02-07,Accesorios,Norte,38,44.68,1697.84
2023-02-08,Accesorios,Norte,28,43.56,1219.68
2023-02-09,Accesorios,Norte,25,45.55,1138.75
2023-02-10,Accesorios,Norte,25,46.87,1171.75
2023-02-11,Accesorios,Norte,34,43.67,1484.78
2023-02-12,Accesorios,Norte,30,45.46,1363.8
2023-02-13,Accesorios,Norte,50,43.37,2168.5
2023-02-14,Accesorios,Norte,39,49.72,1939.08
2023-02-15,Accesorios,Norte,27,47.35,1278.45
2023-02-16,Accesorios,Norte,20,49.3,986.0
2023-02-17,Accesorios,Norte,24,46.98,1127.52
2023-02-18,Accesorios,Norte,22,42.08,925.76
2023-02-19,Accesorios,Norte,44,43.32,1906.08
2023-02-20,Accesorios,Norte,37,46.51,1720.87
2023-02-21,Accesorios,Norte,38,44.27,1682.26
2023-02-22,Accesorios,Norte,36,46.51,1674.36
2023-02-23,Accesorios,Norte,31,44.56,1381.36
2023-02-24,Accesorios,Norte,26,46.81,1217.06
2023-02-25,Accesorios,Norte,35,49.42,1729.7
2023-02-26,Accesorios,Norte,28,42.01,1176.28
2023-02-27,Accesorios,Norte,32,41.36,1323.52
2023-02-28,Accesorios,Norte,31,44.38,1375.78
2023-03-01,Accesorios,Norte,31,44.87,1390.97
2023-03-02,Accesorios,Norte,28,43.8,1226.4
2023-03-03,Accesorios,Norte,26,45.86,1192.36
2023-03-04,Accesorios,Norte,31,44.24,1371.44
2023-03-05,Accesorios,Norte,30,43.19,1295.7
2023-03-06,Accesorios,Norte,44,45.6,2006.4
2023-03-07,Accesorios,Norte,36,46.77,1683.72
2023-03-08,Accesorios,Norte,25,45.48,1137.0
2023-03-09,Accesorios,Norte,23,49.28,1133.44
2023-03-10,Accesorios,Norte,30,44.24,1327.2
2023-03-11,Accesorios,Norte,36,42.98,1547.28
2023-03-12,Accesorios,Norte,38,45.6,1732.8
2023-03-13,Accesorios,Norte,40,41.03,1641.2
2023-03-14,Accesorios,Norte,36,49.45,1780.2
2023-03-15,Accesorios,Norte,26,48.75,1267.5
2023-03-16,Accesorios,Norte,27,47.99,1295.73
2023-03-17,Accesorios,Norte,30,39.8,1194.0
2023-03-18,Accesorios,Norte,36,44.06,1586.16
2023-03-19,Accesorios,Norte,46,44.92,2066.32
2023-03-20,Accesorios,Norte,38,45.19,1717.22
2023-03-21,Accesorios,Norte,37,46.52,1721.24
2023-03-22,Accesorios,Norte,23,47.39,1089.97
2023-03-23,Accesorios,Norte,32,48.66,1557.12
2023-03-24,Accesorios,Norte,31,46.69,1447.39
2023-03-25,Accesorios,Norte,33,44.69,1474.77
2023-03-26,Accesorios,Norte,42,44.91,1886.22
2023-03-27,Accesorios,Norte,41,46.64,1912.24
2023-03-28,Accesorios,Norte,31,42.31,1311.61
2023-03-29,Accesorios,Norte,31,44.62,1383.22
2023-03-30,Accesorios,Norte,23,48.67,1119.41
2023-03-31,Accesorios,Norte,20,46.5,930.0
2023-04-01,Accesorios,Norte,37,47.39,1753.43
2023-04-02,Accesorios,Norte,30,45.67,1370.1
2023-04-03,Accesorios,Norte,28,47.24,1322.72
2023-04-04,Accesorios,Norte,28,46.17,1292.76
2023-04-05,Accesorios,Norte,24,49.22,1181.28
2023-04-06,Accesorios,Norte,29,44.05,1277.45
2023-04-07,Accesorios,Norte,27,43.36,1170.72
2023-04-08,Accesorios,Norte,32,41.1,1315.2
2023-04-09,Accesorios,Norte,34,44.94,1527.96
2023-04-10,Accesorios,Norte,24,47.07,1129.68
2023-04-11,Accesorios,Norte,33,47.83,1578.39
2023-04-12,Accesorios,Norte,23,45.1,1037.3
2023-04-13,Accesorios,Norte,22,48.1,1058.2
2023-04-14,Accesorios,Norte,22,45.69,1005.18
2023-04-15,Accesorios,Norte,31,42.39,1314.09
2023-04-16,Accesorios,Norte,31,47.04,1458.24
2023-04-17,Accesorios,Norte,31,43.69,1354.39
2023-04-18,Accesorios,Norte,34,44.02,1496.68
2023-04-19,Accesorios,Norte,23,47.95,1102.85
2023-04-20,Accesorios,Norte,15,47.96,719.4
2023-04-21,Accesorios,Norte,24,45.96,1103.04
2023-04-22,Accesorios,Norte,33,43.34,1430.22
2023-04-23,Accesorios,Norte,38,42.56,1617.28
2023-04-24,Accesorios,Norte,29,46.11,1337.19
2023-04-25,Accesorios,Norte,25,45.62,1140.5
2023-04-26,Accesorios,Norte,29,44.26,1283.54
2023-04-27,Accesorios,Norte,19,46.19,877.61
2023-04-28,Accesorios,Norte,26,45.33,1178.58
2023-04-29,Accesorios,Norte,32,43.82,1402.24
2023-04-30,Accesorios,Norte,29,42.61,1235.69
2023-05-01,Accesorios,Norte,35,44.9,1571.5
2023-05-02,Accesorios,Norte,24,44.21,1061.04
2023-05-03,Accesorios,Norte,22,44.24,973.28
2023-05-04,Accesorios,Norte,24,44.81,1075.44
2023-05-05,Accesorios,Norte,24,45.02,1080.48
2023-05-06,Accesorios,Norte,29,43.8,1270.2
2023-05-07,Accesorios,Norte,31,46.43,1439.33
2023-05-08,Accesorios,Norte,26,44.27,1151.02
2023-05-09,Accesorios,Norte,37,45.74,1692.38
2023-05-10,Accesorios,Norte,20,43.05,861.0
2023-05-11,Accesorios,Norte,24,43.89,1053.36
2023-05-12,Accesorios,Norte,23,46.21,1062.83
2023-05-13,Accesorios,Norte,20,41.97,839.4
2023-05-14,Accesorios,Norte,28,47.88,1340.64
2023-05-15,Accesorios,Norte,29,46.3,1342.7
2023-05-16,Accesorios,Norte,35,45.09,1578.15
2023-05-17,Accesorios,Norte,22,46.16,1015.52
2023-05-18,Accesorios,Norte,23,42.29,972.67
2023-05-19,Accesorios,Norte,25,45.81,1145.25
2023-05-20,Accesorios,Norte,24,41.18,988.32
2023-05-21,Accesorios,Norte,26,47.08,1224.08
2023-05-22,Accesorios,Norte,31,42.94,1331.14
2023-05-23,Accesorios,Norte,28,46.82,1310.96
2023-05-24,Accesorios,Norte,22,42.81,941.82
2023-05-25,Accesorios,Norte,21,45.1,947.1
2023-05-26,Accesorios,Norte,18,45.19,813.42
2023-05-27,Accesorios,Norte,26,45.12,1173.12
2023-05-28,Accesorios,Norte,29,46.32,1343.28
2023-05-29,Accesorios,Norte,25,42.62,1065.5
2023-05-30,Accesorios,Norte,22,40.85,898.7
2023-05-31,Accesorios,Norte,25,43.4,1085.0
2023-06-01,Accesorios,Norte,19,47.4,900.6
2023-06-02,Accesorios,Norte,19,44.13,838.47
2023-06-03,Accesorios,Norte,18,43.58,784.44
2023-06-04,Accesorios,Norte,26,49.07,1275.82
2023-06-05,Accesorios,Norte,25,42.64,1066.0
2023-06-06,Accesorios,Norte,25,47.08,1177.0
2023-06-07,Accesorios,Norte,21,42.7,896.7
2023-06-08,Accesorios,Norte,21,42.63,895.23
2023-06-09,Accesorios,Norte,19,46.94,891.86
2023-06-10,Accesorios,Norte,25,46.45,1161.25
2023-06-11,Accesorios,Norte,20,43.13,862.6
2023-06-12,Accesorios,Norte,22,40.36,887.92
2023-06-13,Accesorios,Norte,28,44.68,1251.04
2023-06-14,Accesorios,Norte,13,44.62,580.06
2023-06-15,Accesorios,Norte,15,49.34,740.1
2023-06-16,Accesorios,Norte,20,42.2,844.0
2023-06-17,Accesorios,Norte,25,44.45,1111.25
2023-06-18,Accesorios,Norte,29,44.75,1297.75
2023-06-19,Accesorios,Norte,33,44.84,1479.72
2023-06-20,Accesorios,Norte,25,43.59,1089.75
2023-06-21,Accesorios,Norte,20,43.85,877.0
2023-06-22,Accesorios,Norte,16,44.61,713.76
